sec,r.init,r.init was invoked (a)
2.663,0.375,StateMachine,before if(conditionsToCheck
2.664,0.502,StateMachine,before this.everyTime
2.664,0.449,StateMachine,after this.everyTime
2.665,0.411,StateMachine,run completed
2.665,0.421,Mainline,Ending state machine pass
2.665,0.397,Mainline,Begining state machine pass
2.666,0.371,StateMachine,before if(conditionsToCheck
2.666,0.505,StateMachine,before this.everyTime
2.667,0.412,StateMachine,after this.everyTime
2.667,0.434,StateMachine,run completed
2.668,0.427,Mainline,Ending state machine pass
2.668,0.390,Mainline,Begining state machine pass
2.668,0.388,StateMachine,before if(conditionsToCheck
2.669,0.544,StateMachine,before this.everyTime
2.669,0.419,StateMachine,after this.everyTime
2.670,0.521,StateMachine,run completed
2.670,0.396,Mainline,Ending state machine pass
2.671,0.299,Mainline,Begining state machine pass
2.671,0.312,StateMachine,before if(conditionsToCheck
2.671,0.476,StateMachine,before this.everyTime
2.672,0.469,StateMachine,after this.everyTime
2.672,0.368,StateMachine,run completed
2.673,0.472,Mainline,Ending state machine pass
2.673,0.354,Mainline,Begining state machine pass
2.673,0.389,StateMachine,before if(conditionsToCheck
2.674,0.495,StateMachine,before this.everyTime
2.674,0.394,StateMachine,after this.everyTime
2.675,0.360,StateMachine,run completed
2.675,0.363,Mainline,Ending state machine pass
2.675,0.364,Mainline,Begining state machine pass
2.676,0.446,StateMachine,before if(conditionsToCheck
2.676,0.457,StateMachine,before this.everyTime
2.677,0.357,StateMachine,after this.everyTime
2.677,0.382,StateMachine,run completed
2.677,0.359,Mainline,Ending state machine pass
2.678,0.396,Mainline,Begining state machine pass
2.678,0.380,StateMachine,before if(conditionsToCheck
2.679,0.392,StateMachine,before this.everyTime
2.679,0.328,StateMachine,after this.everyTime
2.679,0.356,StateMachine,run completed
2.680,0.408,Mainline,Ending state machine pass
2.680,0.460,Mainline,Begining state machine pass
2.680,0.392,StateMachine,before if(conditionsToCheck
2.681,0.493,StateMachine,before this.everyTime
2.681,0.411,StateMachine,after this.everyTime
2.682,0.353,StateMachine,run completed
2.682,0.406,Mainline,Ending state machine pass
2.683,0.414,Mainline,Begining state machine pass
2.683,0.444,StateMachine,before if(conditionsToCheck
2.684,0.529,StateMachine,before this.everyTime
2.684,0.447,StateMachine,after this.everyTime
2.684,0.492,StateMachine,run completed
2.685,0.398,Mainline,Ending state machine pass
2.685,0.430,Mainline,Begining state machine pass
2.686,0.430,StateMachine,before if(conditionsToCheck
2.686,0.551,StateMachine,before this.everyTime
2.687,0.363,StateMachine,after this.everyTime
2.687,0.373,StateMachine,run completed
2.687,0.380,Mainline,Ending state machine pass
2.688,0.394,Mainline,Begining state machine pass
2.688,0.549,StateMachine,before if(conditionsToCheck
2.689,0.480,StateMachine,before this.everyTime
2.689,0.371,StateMachine,after this.everyTime
2.690,0.427,StateMachine,run completed
2.691,0.988,Mainline,Ending state machine pass
2.691,0.476,Mainline,Begining state machine pass
2.692,0.453,StateMachine,before if(conditionsToCheck
2.692,0.577,StateMachine,before this.everyTime
2.692,0.381,StateMachine,after this.everyTime
2.693,0.382,StateMachine,run completed
2.693,0.368,Mainline,Ending state machine pass
2.694,0.373,Mainline,Begining state machine pass
2.694,0.489,StateMachine,before if(conditionsToCheck
2.695,0.462,StateMachine,before this.everyTime
2.695,0.465,StateMachine,after this.everyTime
2.695,0.343,StateMachine,run completed
2.696,0.339,Mainline,Ending state machine pass
2.696,0.372,Mainline,Begining state machine pass
2.696,0.394,StateMachine,before if(conditionsToCheck
2.697,0.522,StateMachine,before this.everyTime
2.697,0.419,StateMachine,after this.everyTime
2.698,0.357,StateMachine,run completed
2.698,0.371,Mainline,Ending state machine pass
2.699,0.368,Mainline,Begining state machine pass
2.699,0.420,StateMachine,before if(conditionsToCheck
2.699,0.549,StateMachine,before this.everyTime
2.700,0.533,StateMachine,after this.everyTime
2.700,0.336,StateMachine,run completed
2.701,0.287,Mainline,Ending state machine pass
2.701,0.341,Mainline,Begining state machine pass
2.701,0.358,StateMachine,before if(conditionsToCheck
2.702,0.510,StateMachine,before this.everyTime
2.702,0.418,StateMachine,after this.everyTime
2.703,0.384,StateMachine,run completed
2.703,0.375,Mainline,Ending state machine pass
2.703,0.392,Mainline,Begining state machine pass
2.704,0.397,StateMachine,before if(conditionsToCheck
2.704,0.475,StateMachine,before this.everyTime
2.705,0.334,StateMachine,after this.everyTime
2.705,0.368,StateMachine,run completed
2.705,0.358,Mainline,Ending state machine pass
2.706,0.371,Mainline,Begining state machine pass
2.706,0.359,StateMachine,before if(conditionsToCheck
2.706,0.386,StateMachine,before this.everyTime
2.707,0.349,StateMachine,after this.everyTime
2.707,0.394,StateMachine,run completed
2.708,0.429,Mainline,Ending state machine pass
2.708,0.410,Mainline,Begining state machine pass
2.708,0.320,StateMachine,before if(conditionsToCheck
2.709,0.642,StateMachine,before this.everyTime
2.709,0.426,StateMachine,after this.everyTime
2.710,0.520,StateMachine,run completed
2.710,0.408,Mainline,Ending state machine pass
2.711,0.334,Mainline,Begining state machine pass
2.711,0.426,StateMachine,before if(conditionsToCheck
2.712,0.521,StateMachine,before this.everyTime
2.712,0.403,StateMachine,after this.everyTime
2.712,0.385,StateMachine,run completed
2.713,0.390,Mainline,Ending state machine pass
2.713,0.429,Mainline,Begining state machine pass
2.714,0.398,StateMachine,before if(conditionsToCheck
2.714,0.473,StateMachine,before this.everyTime
2.714,0.332,StateMachine,after this.everyTime
2.715,0.300,StateMachine,run completed
2.715,0.347,Mainline,Ending state machine pass
2.715,0.366,Mainline,Begining state machine pass
2.716,0.398,StateMachine,before if(conditionsToCheck
2.716,0.418,StateMachine,before this.everyTime
2.717,0.306,StateMachine,after this.everyTime
2.717,0.312,StateMachine,run completed
2.717,0.344,Mainline,Ending state machine pass
2.718,0.386,Mainline,Begining state machine pass
2.718,0.433,StateMachine,before if(conditionsToCheck
2.718,0.420,StateMachine,before this.everyTime
2.719,0.315,StateMachine,after this.everyTime
2.719,0.382,StateMachine,run completed
2.720,0.458,Mainline,Ending state machine pass
2.720,0.480,Mainline,Begining state machine pass
2.721,0.450,StateMachine,before if(conditionsToCheck
2.721,0.545,StateMachine,before this.everyTime
2.722,0.463,StateMachine,after this.everyTime
2.722,0.415,StateMachine,run completed
2.722,0.405,Mainline,Ending state machine pass
2.723,0.386,Mainline,Begining state machine pass
2.723,0.413,StateMachine,before if(conditionsToCheck
2.724,0.469,StateMachine,before this.everyTime
2.724,0.421,StateMachine,after this.everyTime
2.724,0.403,StateMachine,run completed
2.725,0.334,Mainline,Ending state machine pass
2.725,0.343,Mainline,Begining state machine pass
2.726,0.388,StateMachine,before if(conditionsToCheck
2.726,0.552,StateMachine,before this.everyTime
2.726,0.374,StateMachine,after this.everyTime
2.727,0.550,StateMachine,run completed
2.727,0.393,Mainline,Ending state machine pass
2.728,0.604,Mainline,Begining state machine pass
2.728,0.409,StateMachine,before if(conditionsToCheck
2.729,0.943,StateMachine,before this.everyTime
2.730,0.545,StateMachine,after this.everyTime
2.730,0.557,StateMachine,run completed
2.731,0.374,Mainline,Ending state machine pass
2.731,0.549,Mainline,Begining state machine pass
2.732,0.485,StateMachine,before if(conditionsToCheck
2.733,0.660,StateMachine,before this.everyTime
2.733,0.406,StateMachine,after this.everyTime
2.733,0.505,StateMachine,run completed
2.734,0.338,Mainline,Ending state machine pass
2.734,0.516,Mainline,Begining state machine pass
2.735,0.423,StateMachine,before if(conditionsToCheck
2.735,0.664,StateMachine,before this.everyTime
2.736,0.450,StateMachine,after this.everyTime
2.736,0.550,StateMachine,run completed
2.737,0.498,Mainline,Ending state machine pass
2.737,0.574,Mainline,Begining state machine pass
2.738,0.462,StateMachine,before if(conditionsToCheck
2.739,0.734,StateMachine,before this.everyTime
2.739,0.470,StateMachine,after this.everyTime
2.740,0.750,StateMachine,run completed
2.740,0.460,Mainline,Ending state machine pass
2.741,0.654,Mainline,Begining state machine pass
2.741,0.419,StateMachine,before if(conditionsToCheck
2.742,0.893,StateMachine,before this.everyTime
2.743,0.446,StateMachine,after this.everyTime
2.743,0.604,StateMachine,run completed
2.744,0.378,Mainline,Ending state machine pass
2.744,0.611,Mainline,Begining state machine pass
2.745,0.414,StateMachine,before if(conditionsToCheck
2.745,0.693,StateMachine,before this.everyTime
2.746,0.444,StateMachine,after this.everyTime
2.747,0.624,StateMachine,run completed
2.747,0.373,Mainline,Ending state machine pass
2.747,0.546,Mainline,Begining state machine pass
2.748,0.470,StateMachine,before if(conditionsToCheck
2.749,0.742,StateMachine,before this.everyTime
2.749,0.445,StateMachine,after this.everyTime
2.750,0.555,StateMachine,run completed
2.750,0.529,Mainline,Ending state machine pass
2.751,0.910,Mainline,Begining state machine pass
2.752,0.439,StateMachine,before if(conditionsToCheck
2.752,0.766,StateMachine,before this.everyTime
2.753,0.453,StateMachine,after this.everyTime
2.753,0.601,StateMachine,run completed
2.754,0.426,Mainline,Ending state machine pass
2.754,0.601,Mainline,Begining state machine pass
2.755,0.337,StateMachine,before if(conditionsToCheck
2.755,0.611,StateMachine,before this.everyTime
2.756,0.465,StateMachine,after this.everyTime
2.757,0.765,StateMachine,run completed
2.757,0.400,Mainline,Ending state machine pass
2.758,0.570,Mainline,Begining state machine pass
2.758,0.402,StateMachine,before if(conditionsToCheck
2.759,0.720,StateMachine,before this.everyTime
2.759,0.395,StateMachine,after this.everyTime
2.760,0.518,StateMachine,run completed
2.760,0.480,Mainline,Ending state machine pass
2.761,0.517,Mainline,Begining state machine pass
2.761,0.434,StateMachine,before if(conditionsToCheck
2.762,0.699,StateMachine,before this.everyTime
2.762,0.440,StateMachine,after this.everyTime
2.763,0.656,StateMachine,run completed
2.763,0.399,Mainline,Ending state machine pass
2.764,0.592,Mainline,Begining state machine pass
2.764,0.449,StateMachine,before if(conditionsToCheck
2.765,0.766,StateMachine,before this.everyTime
2.765,0.420,StateMachine,after this.everyTime
2.766,0.672,StateMachine,run completed
2.766,0.363,Mainline,Ending state machine pass
2.767,0.641,Mainline,Begining state machine pass
2.768,0.446,StateMachine,before if(conditionsToCheck
2.768,0.757,StateMachine,before this.everyTime
2.769,0.473,StateMachine,after this.everyTime
2.769,0.686,StateMachine,run completed
2.770,0.540,Mainline,Ending state machine pass
2.771,0.677,Mainline,Begining state machine pass
2.771,0.396,StateMachine,before if(conditionsToCheck
2.772,0.643,StateMachine,before this.everyTime
2.772,0.438,StateMachine,after this.everyTime
2.773,0.835,StateMachine,run completed
2.773,0.405,Mainline,Ending state machine pass
2.774,0.579,Mainline,Begining state machine pass
2.774,0.399,StateMachine,before if(conditionsToCheck
2.775,0.753,StateMachine,before this.everyTime
2.776,0.433,StateMachine,after this.everyTime
2.776,0.656,StateMachine,run completed
2.777,0.372,Mainline,Ending state machine pass
2.777,0.636,Mainline,Begining state machine pass
2.778,0.450,StateMachine,before if(conditionsToCheck
2.778,0.807,StateMachine,before this.everyTime
2.779,0.426,StateMachine,after this.everyTime
2.779,0.550,StateMachine,run completed
2.780,0.589,Mainline,Ending state machine pass
2.781,0.665,Mainline,Begining state machine pass
2.781,0.421,StateMachine,before if(conditionsToCheck
2.782,0.781,StateMachine,before this.everyTime
2.782,0.438,StateMachine,after this.everyTime
2.783,0.668,StateMachine,run completed
2.783,0.430,Mainline,Ending state machine pass
2.784,0.651,Mainline,Begining state machine pass
2.785,0.413,StateMachine,before if(conditionsToCheck
2.785,0.751,StateMachine,before this.everyTime
2.786,0.681,StateMachine,after this.everyTime
2.786,0.423,StateMachine,run completed
2.787,0.695,Mainline,Ending state machine pass
2.788,0.696,Mainline,Begining state machine pass
2.788,0.676,StateMachine,before if(conditionsToCheck
2.789,0.498,StateMachine,before this.everyTime
2.790,0.841,StateMachine,after this.everyTime
2.790,0.627,StateMachine,run completed
2.791,0.771,Mainline,Ending state machine pass
2.792,0.448,Mainline,Begining state machine pass
2.792,0.648,StateMachine,before if(conditionsToCheck
2.793,0.537,StateMachine,before this.everyTime
2.793,0.671,StateMachine,after this.everyTime
2.794,0.471,StateMachine,run completed
2.794,0.525,Mainline,Ending state machine pass
2.795,0.364,Mainline,Begining state machine pass
2.795,0.652,StateMachine,before if(conditionsToCheck
2.796,0.618,StateMachine,before this.everyTime
2.797,0.656,StateMachine,after this.everyTime
2.797,0.434,StateMachine,run completed
2.798,0.755,Mainline,Ending state machine pass
2.798,0.429,Mainline,Begining state machine pass
2.799,0.633,StateMachine,before if(conditionsToCheck
2.800,0.772,StateMachine,before this.everyTime
2.801,0.927,StateMachine,after this.everyTime
2.801,0.529,StateMachine,run completed
2.802,0.565,Mainline,Ending state machine pass
2.805,3.592,Mainline,Begining state machine pass
2.806,0.752,StateMachine,before if(conditionsToCheck
2.807,1.210,StateMachine,before this.everyTime
2.808,0.598,StateMachine,after this.everyTime
2.809,0.670,StateMachine,run completed
2.809,0.380,Mainline,Ending state machine pass
2.810,0.704,Mainline,Begining state machine pass
2.810,0.495,StateMachine,before if(conditionsToCheck
2.811,0.774,StateMachine,before this.everyTime
2.811,0.415,StateMachine,after this.everyTime
2.812,0.866,StateMachine,run completed
2.813,0.397,Mainline,Ending state machine pass
2.813,0.615,Mainline,Begining state machine pass
2.814,0.440,StateMachine,before if(conditionsToCheck
2.815,0.857,StateMachine,before this.everyTime
2.815,0.426,StateMachine,after this.everyTime
2.816,0.684,StateMachine,run completed
2.818,2.240,Mainline,Ending state machine pass
2.818,0.556,Mainline,Begining state machine pass
2.819,0.503,StateMachine,before if(conditionsToCheck
2.820,1.309,StateMachine,before this.everyTime
2.821,0.421,StateMachine,after this.everyTime
2.821,0.653,StateMachine,run completed
2.822,0.532,Mainline,Ending state machine pass
2.823,0.635,Mainline,Begining state machine pass
2.823,0.372,StateMachine,before if(conditionsToCheck
2.824,0.682,StateMachine,before this.everyTime
2.824,0.430,StateMachine,after this.everyTime
2.825,0.596,StateMachine,run completed
2.825,0.401,Mainline,Ending state machine pass
2.826,0.734,Mainline,Begining state machine pass
2.826,0.479,StateMachine,before if(conditionsToCheck
2.827,0.761,StateMachine,before this.everyTime
2.827,0.448,StateMachine,after this.everyTime
2.828,0.567,StateMachine,run completed
2.828,0.411,Mainline,Ending state machine pass
2.829,0.663,Mainline,Begining state machine pass
2.829,0.403,StateMachine,before if(conditionsToCheck
2.831,1.802,StateMachine,before this.everyTime
