sec,r.init,r.init was invoked (a)
4.053,0.366,Mainline,Ending state machine pass
4.053,0.413,Mainline,Begining state machine pass
4.054,0.434,StateMachine,before if(conditionsToCheck
4.054,0.532,StateMachine,before this.everyTime
4.055,0.437,StateMachine,after this.everyTime
4.055,0.418,StateMachine,run completed
4.056,0.377,Mainline,Ending state machine pass
4.056,0.428,Mainline,Begining state machine pass
4.057,0.424,StateMachine,before if(conditionsToCheck
4.057,0.508,StateMachine,before this.everyTime
4.058,0.479,StateMachine,after this.everyTime
4.058,0.483,StateMachine,run completed
4.058,0.349,Mainline,Ending state machine pass
4.059,0.327,Mainline,Begining state machine pass
4.059,0.419,StateMachine,before if(conditionsToCheck
4.060,0.529,StateMachine,before this.everyTime
4.060,0.497,StateMachine,after this.everyTime
4.061,0.421,StateMachine,run completed
4.061,0.424,Mainline,Ending state machine pass
4.061,0.426,Mainline,Begining state machine pass
4.062,0.407,StateMachine,before if(conditionsToCheck
4.062,0.476,StateMachine,before this.everyTime
4.063,0.335,StateMachine,after this.everyTime
4.063,0.384,StateMachine,run completed
4.063,0.375,Mainline,Ending state machine pass
4.064,0.402,Mainline,Begining state machine pass
4.064,0.435,StateMachine,before if(conditionsToCheck
4.065,0.505,StateMachine,before this.everyTime
4.065,0.418,StateMachine,after this.everyTime
4.066,0.400,StateMachine,run completed
4.066,0.398,Mainline,Ending state machine pass
4.066,0.351,Mainline,Begining state machine pass
4.067,0.328,StateMachine,before if(conditionsToCheck
4.067,0.445,StateMachine,before this.everyTime
4.067,0.355,StateMachine,after this.everyTime
4.068,0.517,StateMachine,run completed
4.068,0.355,Mainline,Ending state machine pass
4.069,0.347,Mainline,Begining state machine pass
4.069,0.343,StateMachine,before if(conditionsToCheck
4.069,0.504,StateMachine,before this.everyTime
4.070,0.479,StateMachine,after this.everyTime
4.070,0.401,StateMachine,run completed
4.071,0.358,Mainline,Ending state machine pass
4.071,0.365,Mainline,Begining state machine pass
4.071,0.374,StateMachine,before if(conditionsToCheck
4.072,0.514,StateMachine,before this.everyTime
4.072,0.364,StateMachine,after this.everyTime
4.073,0.339,StateMachine,run completed
4.073,0.421,Mainline,Ending state machine pass
4.074,0.516,Mainline,Begining state machine pass
4.074,0.405,StateMachine,before if(conditionsToCheck
4.074,0.432,StateMachine,before this.everyTime
4.075,0.364,StateMachine,after this.everyTime
4.075,0.364,StateMachine,run completed
4.076,0.402,Mainline,Ending state machine pass
4.076,0.433,Mainline,Begining state machine pass
4.076,0.366,StateMachine,before if(conditionsToCheck
4.077,0.524,StateMachine,before this.everyTime
4.077,0.397,StateMachine,after this.everyTime
4.078,0.616,StateMachine,run completed
4.078,0.434,Mainline,Ending state machine pass
4.079,0.393,Mainline,Begining state machine pass
4.079,0.468,StateMachine,before if(conditionsToCheck
4.080,0.568,StateMachine,before this.everyTime
4.080,0.428,StateMachine,after this.everyTime
4.081,0.355,StateMachine,run completed
4.081,0.363,Mainline,Ending state machine pass
4.081,0.421,Mainline,Begining state machine pass
4.082,0.408,StateMachine,before if(conditionsToCheck
4.082,0.535,StateMachine,before this.everyTime
4.083,0.355,StateMachine,after this.everyTime
4.083,0.383,StateMachine,run completed
4.083,0.380,Mainline,Ending state machine pass
4.084,0.354,Mainline,Begining state machine pass
4.084,0.352,StateMachine,before if(conditionsToCheck
4.085,0.437,StateMachine,before this.everyTime
4.085,0.382,StateMachine,after this.everyTime
4.085,0.402,StateMachine,run completed
4.086,0.399,Mainline,Ending state machine pass
4.086,0.404,Mainline,Begining state machine pass
4.087,0.400,StateMachine,before if(conditionsToCheck
4.087,0.672,StateMachine,before this.everyTime
4.088,0.522,StateMachine,after this.everyTime
4.088,0.454,StateMachine,run completed
4.089,0.410,Mainline,Ending state machine pass
4.089,0.402,Mainline,Begining state machine pass
4.089,0.410,StateMachine,before if(conditionsToCheck
4.090,0.552,StateMachine,before this.everyTime
4.090,0.440,StateMachine,after this.everyTime
4.091,0.350,StateMachine,run completed
4.091,0.393,Mainline,Ending state machine pass
4.092,0.436,Mainline,Begining state machine pass
4.092,0.487,StateMachine,before if(conditionsToCheck
4.093,0.481,StateMachine,before this.everyTime
4.093,0.407,StateMachine,after this.everyTime
4.093,0.372,StateMachine,run completed
4.094,0.396,Mainline,Ending state machine pass
4.094,0.407,Mainline,Begining state machine pass
4.094,0.343,StateMachine,before if(conditionsToCheck
4.095,0.427,StateMachine,before this.everyTime
4.095,0.420,StateMachine,after this.everyTime
4.096,0.399,StateMachine,run completed
4.096,0.408,Mainline,Ending state machine pass
4.097,0.371,Mainline,Begining state machine pass
4.097,0.418,StateMachine,before if(conditionsToCheck
4.098,0.610,StateMachine,before this.everyTime
4.098,0.525,StateMachine,after this.everyTime
4.098,0.411,StateMachine,run completed
4.099,0.363,Mainline,Ending state machine pass
4.099,0.416,Mainline,Begining state machine pass
4.100,0.433,StateMachine,before if(conditionsToCheck
4.100,0.529,StateMachine,before this.everyTime
4.101,0.413,StateMachine,after this.everyTime
4.101,0.408,StateMachine,run completed
4.101,0.381,Mainline,Ending state machine pass
4.102,0.349,Mainline,Begining state machine pass
4.102,0.377,StateMachine,before if(conditionsToCheck
4.103,0.462,StateMachine,before this.everyTime
4.103,0.454,StateMachine,after this.everyTime
4.103,0.390,StateMachine,run completed
4.104,0.415,Mainline,Ending state machine pass
4.104,0.412,Mainline,Begining state machine pass
4.105,0.344,StateMachine,before if(conditionsToCheck
4.105,0.486,StateMachine,before this.everyTime
4.105,0.401,StateMachine,after this.everyTime
4.106,0.370,StateMachine,run completed
4.106,0.382,Mainline,Ending state machine pass
4.107,0.333,Mainline,Begining state machine pass
4.107,0.392,StateMachine,before if(conditionsToCheck
4.107,0.487,StateMachine,before this.everyTime
4.108,0.552,StateMachine,after this.everyTime
4.108,0.408,StateMachine,run completed
4.109,0.328,Mainline,Ending state machine pass
4.109,0.416,Mainline,Begining state machine pass
4.110,0.414,StateMachine,before if(conditionsToCheck
4.110,0.532,StateMachine,before this.everyTime
4.111,0.409,StateMachine,after this.everyTime
4.111,0.432,StateMachine,run completed
4.111,0.406,Mainline,Ending state machine pass
4.112,0.429,Mainline,Begining state machine pass
4.112,0.395,StateMachine,before if(conditionsToCheck
4.113,0.451,StateMachine,before this.everyTime
4.113,0.377,StateMachine,after this.everyTime
4.113,0.404,StateMachine,run completed
4.114,0.378,Mainline,Ending state machine pass
4.114,0.382,Mainline,Begining state machine pass
4.115,0.351,StateMachine,before if(conditionsToCheck
4.115,0.463,StateMachine,before this.everyTime
4.115,0.402,StateMachine,after this.everyTime
4.116,0.421,StateMachine,run completed
4.116,0.389,Mainline,Ending state machine pass
4.117,0.317,Mainline,Begining state machine pass
4.117,0.352,StateMachine,before if(conditionsToCheck
4.117,0.503,StateMachine,before this.everyTime
4.118,0.567,StateMachine,after this.everyTime
4.118,0.397,StateMachine,run completed
4.119,0.373,Mainline,Ending state machine pass
4.119,0.427,Mainline,Begining state machine pass
4.120,0.390,StateMachine,before if(conditionsToCheck
4.120,0.454,StateMachine,before this.everyTime
4.120,0.394,StateMachine,after this.everyTime
4.121,0.385,StateMachine,run completed
4.121,0.393,Mainline,Ending state machine pass
4.122,0.365,Mainline,Begining state machine pass
4.122,0.396,StateMachine,before if(conditionsToCheck
4.122,0.475,StateMachine,before this.everyTime
4.123,0.333,StateMachine,after this.everyTime
4.123,0.404,StateMachine,run completed
4.124,0.415,Mainline,Ending state machine pass
4.124,0.580,Mainline,Begining state machine pass
4.125,0.437,StateMachine,before if(conditionsToCheck
4.125,0.510,StateMachine,before this.everyTime
4.125,0.392,StateMachine,after this.everyTime
4.126,0.403,StateMachine,run completed
4.126,0.383,Mainline,Ending state machine pass
4.127,0.371,Mainline,Begining state machine pass
4.127,0.371,StateMachine,before if(conditionsToCheck
4.128,0.543,StateMachine,before this.everyTime
4.128,0.484,StateMachine,after this.everyTime
4.128,0.396,StateMachine,run completed
4.129,0.398,Mainline,Ending state machine pass
4.129,0.396,Mainline,Begining state machine pass
4.130,0.435,StateMachine,before if(conditionsToCheck
4.130,0.553,StateMachine,before this.everyTime
4.131,0.393,StateMachine,after this.everyTime
4.131,0.340,StateMachine,run completed
4.131,0.371,Mainline,Ending state machine pass
4.132,0.357,Mainline,Begining state machine pass
4.132,0.375,StateMachine,before if(conditionsToCheck
4.132,0.462,StateMachine,before this.everyTime
4.133,0.344,StateMachine,after this.everyTime
4.133,0.347,StateMachine,run completed
4.134,0.379,Mainline,Ending state machine pass
4.134,0.430,Mainline,Begining state machine pass
4.134,0.428,StateMachine,before if(conditionsToCheck
4.135,0.463,StateMachine,before this.everyTime
4.135,0.443,StateMachine,after this.everyTime
4.136,0.350,StateMachine,run completed
4.136,0.386,Mainline,Ending state machine pass
4.136,0.350,Mainline,Begining state machine pass
4.137,0.364,StateMachine,before if(conditionsToCheck
4.137,0.547,StateMachine,before this.everyTime
4.138,0.537,StateMachine,after this.everyTime
4.138,0.411,StateMachine,run completed
4.139,0.308,Mainline,Ending state machine pass
4.139,0.325,Mainline,Begining state machine pass
4.139,0.391,StateMachine,before if(conditionsToCheck
4.140,0.532,StateMachine,before this.everyTime
4.140,0.414,StateMachine,after this.everyTime
4.141,0.372,StateMachine,run completed
4.141,0.429,Mainline,Ending state machine pass
4.141,0.390,Mainline,Begining state machine pass
4.142,0.417,StateMachine,before if(conditionsToCheck
4.142,0.477,StateMachine,before this.everyTime
4.143,0.336,StateMachine,after this.everyTime
4.143,0.386,StateMachine,run completed
4.143,0.392,Mainline,Ending state machine pass
4.144,0.381,Mainline,Begining state machine pass
4.144,0.380,StateMachine,before if(conditionsToCheck
4.145,0.421,StateMachine,before this.everyTime
4.145,0.394,StateMachine,after this.everyTime
4.145,0.413,StateMachine,run completed
4.146,0.408,Mainline,Ending state machine pass
4.146,0.376,Mainline,Begining state machine pass
4.147,0.386,StateMachine,before if(conditionsToCheck
4.147,0.547,StateMachine,before this.everyTime
4.148,0.854,StateMachine,after this.everyTime
4.148,0.368,StateMachine,run completed
4.149,0.354,Mainline,Ending state machine pass
4.149,0.389,Mainline,Begining state machine pass
4.150,0.411,StateMachine,before if(conditionsToCheck
4.150,0.487,StateMachine,before this.everyTime
4.150,0.394,StateMachine,after this.everyTime
4.151,0.399,StateMachine,run completed
4.151,0.385,Mainline,Ending state machine pass
4.152,0.363,Mainline,Begining state machine pass
4.152,0.382,StateMachine,before if(conditionsToCheck
4.152,0.504,StateMachine,before this.everyTime
4.153,0.436,StateMachine,after this.everyTime
4.153,0.389,StateMachine,run completed
4.154,0.350,Mainline,Ending state machine pass
4.154,0.378,Mainline,Begining state machine pass
4.154,0.452,StateMachine,before if(conditionsToCheck
4.155,0.529,StateMachine,before this.everyTime
4.155,0.492,StateMachine,after this.everyTime
4.156,0.501,StateMachine,run completed
4.156,0.409,Mainline,Ending state machine pass
4.157,0.398,Mainline,Begining state machine pass
4.157,0.445,StateMachine,before if(conditionsToCheck
4.158,0.811,StateMachine,before this.everyTime
4.158,0.406,StateMachine,after this.everyTime
4.159,0.332,StateMachine,run completed
4.159,0.375,Mainline,Ending state machine pass
4.160,0.415,Mainline,Begining state machine pass
4.160,0.451,StateMachine,before if(conditionsToCheck
4.160,0.476,StateMachine,before this.everyTime
4.161,0.577,StateMachine,after this.everyTime
4.161,0.392,StateMachine,run completed
4.162,0.379,Mainline,Ending state machine pass
4.162,0.463,Mainline,Begining state machine pass
4.163,0.344,StateMachine,before if(conditionsToCheck
4.163,0.487,StateMachine,before this.everyTime
4.164,0.404,StateMachine,after this.everyTime
4.164,0.400,StateMachine,run completed
4.164,0.323,Mainline,Ending state machine pass
4.165,0.298,Mainline,Begining state machine pass
4.165,0.339,StateMachine,before if(conditionsToCheck
4.165,0.502,StateMachine,before this.everyTime
4.166,0.391,StateMachine,after this.everyTime
4.166,0.392,StateMachine,run completed
4.166,0.317,Mainline,Ending state machine pass
4.167,0.352,Mainline,Begining state machine pass
4.167,0.392,StateMachine,before if(conditionsToCheck
4.168,0.863,StateMachine,before this.everyTime
4.169,0.497,StateMachine,after this.everyTime
4.169,0.432,StateMachine,run completed
4.169,0.395,Mainline,Ending state machine pass
4.170,0.377,Mainline,Begining state machine pass
4.170,0.389,StateMachine,before if(conditionsToCheck
4.171,0.513,StateMachine,before this.everyTime
4.171,0.439,StateMachine,after this.everyTime
4.172,0.458,StateMachine,run completed
4.172,0.575,Mainline,Ending state machine pass
4.173,0.412,Mainline,Begining state machine pass
4.173,0.553,StateMachine,before if(conditionsToCheck
4.174,0.509,StateMachine,before this.everyTime
4.174,0.397,StateMachine,after this.everyTime
4.174,0.357,StateMachine,run completed
4.175,0.316,Mainline,Ending state machine pass
4.175,0.348,Mainline,Begining state machine pass
4.175,0.355,StateMachine,before if(conditionsToCheck
4.176,0.499,StateMachine,before this.everyTime
4.176,0.397,StateMachine,after this.everyTime
4.177,0.302,StateMachine,run completed
4.177,0.330,Mainline,Ending state machine pass
4.177,0.340,Mainline,Begining state machine pass
4.178,0.460,StateMachine,before if(conditionsToCheck
4.178,0.552,StateMachine,before this.everyTime
4.179,0.524,StateMachine,after this.everyTime
4.179,0.361,StateMachine,run completed
4.180,0.352,Mainline,Ending state machine pass
4.180,0.386,Mainline,Begining state machine pass
4.180,0.414,StateMachine,before if(conditionsToCheck
4.181,0.535,StateMachine,before this.everyTime
4.181,0.439,StateMachine,after this.everyTime
4.182,0.382,StateMachine,run completed
4.182,0.389,Mainline,Ending state machine pass
4.182,0.360,Mainline,Begining state machine pass
4.183,0.345,StateMachine,before if(conditionsToCheck
4.183,0.437,StateMachine,before this.everyTime
4.184,0.379,StateMachine,after this.everyTime
4.184,0.416,StateMachine,run completed
4.184,0.352,Mainline,Ending state machine pass
4.185,0.361,Mainline,Begining state machine pass
4.185,0.384,StateMachine,before if(conditionsToCheck
4.186,0.442,StateMachine,before this.everyTime
4.186,0.412,StateMachine,after this.everyTime
4.186,0.386,StateMachine,run completed
4.187,0.643,Mainline,Ending state machine pass
4.187,0.421,Mainline,Begining state machine pass
4.188,0.596,StateMachine,before if(conditionsToCheck
4.188,0.459,StateMachine,before this.everyTime
4.189,0.356,StateMachine,after this.everyTime
4.189,0.372,StateMachine,run completed
4.190,0.415,Mainline,Ending state machine pass
4.190,0.425,Mainline,Begining state machine pass
