sec,r.init,r.init was invoked (a)
6.070,0.411,StateMachine,before this.everyTime
6.070,0.364,StateMachine,after this.everyTime
6.071,0.354,StateMachine,run completed
6.071,0.357,Mainline,Ending state machine pass
6.071,0.416,Mainline,Begining state machine pass
6.072,0.333,StateMachine,before if(conditionsToCheck
6.073,1.041,StateMachine,before this.everyTime
6.073,0.707,StateMachine,after this.everyTime
6.074,0.571,StateMachine,run completed
6.074,0.421,Mainline,Ending state machine pass
6.075,0.360,Mainline,Begining state machine pass
6.075,0.613,StateMachine,before if(conditionsToCheck
6.076,0.419,StateMachine,before this.everyTime
6.076,0.358,StateMachine,after this.everyTime
6.077,0.597,StateMachine,run completed
6.078,0.815,Mainline,Ending state machine pass
6.078,0.448,Mainline,Begining state machine pass
6.078,0.427,StateMachine,before if(conditionsToCheck
6.079,0.497,StateMachine,before this.everyTime
6.079,0.371,StateMachine,after this.everyTime
6.080,0.341,StateMachine,run completed
6.080,0.354,Mainline,Ending state machine pass
6.080,0.436,Mainline,Begining state machine pass
6.082,1.070,StateMachine,before if(conditionsToCheck
6.082,0.583,StateMachine,before this.everyTime
6.083,1.245,StateMachine,after this.everyTime
6.084,0.468,StateMachine,run completed
6.084,0.481,Mainline,Ending state machine pass
6.085,0.394,Mainline,Begining state machine pass
6.085,0.424,StateMachine,before if(conditionsToCheck
6.086,0.451,StateMachine,before this.everyTime
6.086,0.414,StateMachine,after this.everyTime
6.086,0.403,StateMachine,run completed
6.087,0.358,Mainline,Ending state machine pass
6.087,0.340,Mainline,Begining state machine pass
6.087,0.313,StateMachine,before if(conditionsToCheck
6.088,0.369,StateMachine,before this.everyTime
6.089,0.772,StateMachine,after this.everyTime
6.089,0.458,StateMachine,run completed
6.089,0.378,Mainline,Ending state machine pass
6.090,0.381,Mainline,Begining state machine pass
6.090,0.429,StateMachine,before if(conditionsToCheck
6.091,0.664,StateMachine,before this.everyTime
6.091,0.404,StateMachine,after this.everyTime
6.092,0.313,StateMachine,run completed
6.092,0.336,Mainline,Ending state machine pass
6.092,0.353,Mainline,Begining state machine pass
6.093,0.490,StateMachine,before if(conditionsToCheck
6.094,0.908,StateMachine,before this.everyTime
6.094,0.504,StateMachine,after this.everyTime
6.095,0.394,StateMachine,run completed
6.095,0.407,Mainline,Ending state machine pass
6.095,0.359,Mainline,Begining state machine pass
6.096,0.371,StateMachine,before if(conditionsToCheck
6.096,0.472,StateMachine,before this.everyTime
6.097,0.401,StateMachine,after this.everyTime
6.097,0.403,StateMachine,run completed
6.097,0.380,Mainline,Ending state machine pass
6.098,0.362,Mainline,Begining state machine pass
6.098,0.421,StateMachine,before if(conditionsToCheck
6.099,0.774,StateMachine,before this.everyTime
6.099,0.459,StateMachine,after this.everyTime
6.100,0.370,StateMachine,run completed
6.100,0.463,Mainline,Ending state machine pass
6.101,0.456,Mainline,Begining state machine pass
6.101,0.447,StateMachine,before if(conditionsToCheck
6.102,0.503,StateMachine,before this.everyTime
6.102,0.398,StateMachine,after this.everyTime
6.102,0.379,StateMachine,run completed
6.103,0.503,Mainline,Ending state machine pass
6.103,0.380,Mainline,Begining state machine pass
6.104,0.340,StateMachine,before if(conditionsToCheck
6.104,0.744,StateMachine,before this.everyTime
6.105,0.448,StateMachine,after this.everyTime
6.105,0.393,StateMachine,run completed
6.106,0.330,Mainline,Ending state machine pass
6.106,0.380,Mainline,Begining state machine pass
6.107,0.568,StateMachine,before if(conditionsToCheck
6.107,0.525,StateMachine,before this.everyTime
6.107,0.388,StateMachine,after this.everyTime
6.108,0.366,StateMachine,run completed
6.108,0.354,Mainline,Ending state machine pass
6.108,0.362,Mainline,Begining state machine pass
6.109,0.413,StateMachine,before if(conditionsToCheck
6.109,0.432,StateMachine,before this.everyTime
6.110,0.812,StateMachine,after this.everyTime
6.111,0.434,StateMachine,run completed
6.111,0.391,Mainline,Ending state machine pass
6.111,0.334,Mainline,Begining state machine pass
6.112,0.343,StateMachine,before if(conditionsToCheck
6.112,0.481,StateMachine,before this.everyTime
6.113,0.514,StateMachine,after this.everyTime
6.113,0.506,StateMachine,run completed
6.114,0.381,Mainline,Ending state machine pass
6.114,0.384,Mainline,Begining state machine pass
6.114,0.395,StateMachine,before if(conditionsToCheck
6.115,0.842,StateMachine,before this.everyTime
6.116,0.468,StateMachine,after this.everyTime
6.116,0.482,StateMachine,run completed
6.117,0.402,Mainline,Ending state machine pass
6.117,0.400,Mainline,Begining state machine pass
6.117,0.382,StateMachine,before if(conditionsToCheck
6.118,0.372,StateMachine,before this.everyTime
6.118,0.345,StateMachine,after this.everyTime
6.118,0.370,StateMachine,run completed
6.119,0.417,Mainline,Ending state machine pass
6.119,0.407,Mainline,Begining state machine pass
6.120,0.434,StateMachine,before if(conditionsToCheck
6.120,0.476,StateMachine,before this.everyTime
6.121,0.805,StateMachine,after this.everyTime
6.121,0.390,StateMachine,run completed
6.122,0.413,Mainline,Ending state machine pass
6.122,0.364,Mainline,Begining state machine pass
6.123,0.435,StateMachine,before if(conditionsToCheck
6.123,0.543,StateMachine,before this.everyTime
6.123,0.390,StateMachine,after this.everyTime
6.124,0.401,StateMachine,run completed
6.124,0.400,Mainline,Ending state machine pass
6.125,0.418,Mainline,Begining state machine pass
6.125,0.410,StateMachine,before if(conditionsToCheck
6.125,0.389,StateMachine,before this.everyTime
6.126,0.734,StateMachine,after this.everyTime
6.127,0.390,StateMachine,run completed
6.127,0.378,Mainline,Ending state machine pass
6.127,0.366,Mainline,Begining state machine pass
6.128,0.325,StateMachine,before if(conditionsToCheck
6.128,0.479,StateMachine,before this.everyTime
6.129,0.391,StateMachine,after this.everyTime
6.129,0.393,StateMachine,run completed
6.129,0.375,Mainline,Ending state machine pass
6.130,0.329,Mainline,Begining state machine pass
6.130,0.383,StateMachine,before if(conditionsToCheck
6.130,0.453,StateMachine,before this.everyTime
6.131,0.756,StateMachine,after this.everyTime
6.132,0.446,StateMachine,run completed
6.132,0.433,Mainline,Ending state machine pass
6.132,0.368,Mainline,Begining state machine pass
6.133,0.501,StateMachine,before if(conditionsToCheck
6.133,0.455,StateMachine,before this.everyTime
6.134,0.322,StateMachine,after this.everyTime
6.134,0.383,StateMachine,run completed
6.135,0.412,Mainline,Ending state machine pass
6.135,0.373,Mainline,Begining state machine pass
6.135,0.401,StateMachine,before if(conditionsToCheck
6.136,0.434,StateMachine,before this.everyTime
6.136,0.432,StateMachine,after this.everyTime
6.137,0.800,StateMachine,run completed
6.137,0.472,Mainline,Ending state machine pass
6.138,0.371,Mainline,Begining state machine pass
6.138,0.420,StateMachine,before if(conditionsToCheck
6.139,0.457,StateMachine,before this.everyTime
6.139,0.438,StateMachine,after this.everyTime
6.140,0.432,StateMachine,run completed
6.140,0.429,Mainline,Ending state machine pass
6.140,0.384,Mainline,Begining state machine pass
6.141,0.407,StateMachine,before if(conditionsToCheck
6.141,0.504,StateMachine,before this.everyTime
6.142,0.397,StateMachine,after this.everyTime
6.142,0.386,StateMachine,run completed
6.143,0.494,Mainline,Ending state machine pass
6.143,0.753,Mainline,Begining state machine pass
6.145,1.240,StateMachine,before if(conditionsToCheck
6.145,0.643,StateMachine,before this.everyTime
6.146,0.558,StateMachine,after this.everyTime
6.147,0.853,StateMachine,run completed
6.147,0.530,Mainline,Ending state machine pass
6.148,0.395,Mainline,Begining state machine pass
6.148,0.398,StateMachine,before if(conditionsToCheck
6.148,0.479,StateMachine,before this.everyTime
6.149,0.385,StateMachine,after this.everyTime
6.149,0.375,StateMachine,run completed
6.150,0.369,Mainline,Ending state machine pass
6.150,0.409,Mainline,Begining state machine pass
6.150,0.372,StateMachine,before if(conditionsToCheck
6.151,0.438,StateMachine,before this.everyTime
6.151,0.418,StateMachine,after this.everyTime
6.152,0.427,StateMachine,run completed
6.152,0.419,Mainline,Ending state machine pass
6.152,0.392,Mainline,Begining state machine pass
6.153,0.560,StateMachine,before if(conditionsToCheck
6.153,0.478,StateMachine,before this.everyTime
6.154,0.421,StateMachine,after this.everyTime
6.154,0.445,StateMachine,run completed
6.155,0.349,Mainline,Ending state machine pass
6.155,0.366,Mainline,Begining state machine pass
6.155,0.379,StateMachine,before if(conditionsToCheck
6.156,0.492,StateMachine,before this.everyTime
6.156,0.493,StateMachine,after this.everyTime
6.157,0.412,StateMachine,run completed
6.157,0.619,Mainline,Ending state machine pass
6.158,0.341,Mainline,Begining state machine pass
6.158,0.614,StateMachine,before if(conditionsToCheck
6.159,0.537,StateMachine,before this.everyTime
6.159,0.439,StateMachine,after this.everyTime
6.160,0.360,StateMachine,run completed
6.160,0.355,Mainline,Ending state machine pass
6.160,0.329,Mainline,Begining state machine pass
6.161,0.319,StateMachine,before if(conditionsToCheck
6.161,0.415,StateMachine,before this.everyTime
6.161,0.329,StateMachine,after this.everyTime
6.162,0.353,StateMachine,run completed
6.162,0.385,Mainline,Ending state machine pass
6.163,0.419,Mainline,Begining state machine pass
6.163,0.464,StateMachine,before if(conditionsToCheck
6.164,0.440,StateMachine,before this.everyTime
6.164,0.392,StateMachine,after this.everyTime
6.164,0.400,StateMachine,run completed
6.165,0.410,Mainline,Ending state machine pass
6.165,0.398,Mainline,Begining state machine pass
6.166,0.375,StateMachine,before if(conditionsToCheck
6.166,0.442,StateMachine,before this.everyTime
6.166,0.389,StateMachine,after this.everyTime
6.167,0.397,StateMachine,run completed
6.167,0.373,Mainline,Ending state machine pass
6.167,0.346,Mainline,Begining state machine pass
6.168,0.358,StateMachine,before if(conditionsToCheck
6.168,0.449,StateMachine,before this.everyTime
6.169,0.406,StateMachine,after this.everyTime
6.169,0.378,StateMachine,run completed
6.169,0.341,Mainline,Ending state machine pass
6.170,0.351,Mainline,Begining state machine pass
6.170,0.420,StateMachine,before if(conditionsToCheck
6.171,0.504,StateMachine,before this.everyTime
6.171,0.425,StateMachine,after this.everyTime
6.172,0.422,StateMachine,run completed
6.172,0.425,Mainline,Ending state machine pass
6.172,0.407,Mainline,Begining state machine pass
6.173,0.512,StateMachine,before if(conditionsToCheck
6.173,0.441,StateMachine,before this.everyTime
6.174,0.320,StateMachine,after this.everyTime
6.174,0.395,StateMachine,run completed
6.174,0.361,Mainline,Ending state machine pass
6.175,0.384,Mainline,Begining state machine pass
6.177,2.584,StateMachine,before if(conditionsToCheck
6.179,1.353,StateMachine,before this.everyTime
6.179,0.675,StateMachine,after this.everyTime
6.181,1.143,StateMachine,run completed
6.181,0.640,Mainline,Ending state machine pass
6.182,0.414,Mainline,Begining state machine pass
6.182,0.788,StateMachine,before if(conditionsToCheck
6.183,0.629,StateMachine,before this.everyTime
6.184,0.566,StateMachine,after this.everyTime
6.184,0.462,StateMachine,run completed
6.186,1.545,Mainline,Ending state machine pass
6.186,0.936,Mainline,Begining state machine pass
6.187,0.575,StateMachine,before if(conditionsToCheck
6.188,0.461,StateMachine,before this.everyTime
6.189,0.993,StateMachine,after this.everyTime
6.189,0.608,StateMachine,run completed
6.190,0.534,Mainline,Ending state machine pass
6.190,0.809,Mainline,Begining state machine pass
6.191,0.997,StateMachine,before if(conditionsToCheck
6.192,0.878,StateMachine,before this.everyTime
6.194,1.176,StateMachine,after this.everyTime
6.194,0.695,StateMachine,run completed
6.195,0.588,Mainline,Ending state machine pass
6.196,0.750,Mainline,Begining state machine pass
6.196,0.777,StateMachine,before if(conditionsToCheck
6.197,0.753,StateMachine,before this.everyTime
6.198,0.607,StateMachine,after this.everyTime
6.198,0.404,StateMachine,run completed
6.199,0.501,Mainline,Ending state machine pass
6.199,0.443,Mainline,Begining state machine pass
6.200,0.492,StateMachine,before if(conditionsToCheck
6.200,0.448,StateMachine,before this.everyTime
6.201,0.572,StateMachine,after this.everyTime
6.201,0.445,StateMachine,run completed
6.202,0.727,Mainline,Ending state machine pass
6.202,0.413,Mainline,Begining state machine pass
6.203,0.545,StateMachine,before if(conditionsToCheck
6.203,0.750,StateMachine,before this.everyTime
6.204,0.648,StateMachine,after this.everyTime
6.205,0.461,StateMachine,run completed
6.205,0.597,Mainline,Ending state machine pass
6.206,0.359,Mainline,Begining state machine pass
6.206,0.712,StateMachine,before if(conditionsToCheck
6.207,0.531,StateMachine,before this.everyTime
6.208,0.829,StateMachine,after this.everyTime
6.208,0.438,StateMachine,run completed
6.209,0.543,Mainline,Ending state machine pass
6.209,0.506,Mainline,Begining state machine pass
6.210,0.488,StateMachine,before if(conditionsToCheck
6.210,0.449,StateMachine,before this.everyTime
6.211,0.524,StateMachine,after this.everyTime
6.211,0.439,StateMachine,run completed
6.212,0.605,Mainline,Ending state machine pass
6.212,0.394,Mainline,Begining state machine pass
6.213,0.575,StateMachine,before if(conditionsToCheck
6.213,0.878,StateMachine,before this.everyTime
6.214,0.807,StateMachine,after this.everyTime
6.215,0.458,StateMachine,run completed
6.215,0.513,Mainline,Ending state machine pass
6.216,0.333,Mainline,Begining state machine pass
6.216,0.740,StateMachine,before if(conditionsToCheck
6.217,0.494,StateMachine,before this.everyTime
6.217,0.568,StateMachine,after this.everyTime
6.218,0.403,StateMachine,run completed
6.218,0.587,Mainline,Ending state machine pass
6.219,0.467,Mainline,Begining state machine pass
6.219,0.629,StateMachine,before if(conditionsToCheck
6.220,0.506,StateMachine,before this.everyTime
6.221,0.614,StateMachine,after this.everyTime
6.221,0.464,StateMachine,run completed
6.222,0.523,Mainline,Ending state machine pass
6.222,0.365,Mainline,Begining state machine pass
6.222,0.580,StateMachine,before if(conditionsToCheck
6.223,0.632,StateMachine,before this.everyTime
6.224,0.738,StateMachine,after this.everyTime
6.224,0.427,StateMachine,run completed
6.225,0.577,Mainline,Ending state machine pass
6.225,0.383,Mainline,Begining state machine pass
6.226,0.593,StateMachine,before if(conditionsToCheck
6.226,0.510,StateMachine,before this.everyTime
6.227,0.679,StateMachine,after this.everyTime
6.227,0.391,StateMachine,run completed
6.228,0.512,Mainline,Ending state machine pass
6.228,0.373,Mainline,Begining state machine pass
6.229,0.743,StateMachine,before if(conditionsToCheck
6.230,0.503,StateMachine,before this.everyTime
6.230,0.776,StateMachine,after this.everyTime
6.231,0.465,StateMachine,run completed
6.231,0.623,Mainline,Ending state machine pass
6.232,0.405,Mainline,Begining state machine pass
6.232,0.563,StateMachine,before if(conditionsToCheck
6.233,0.693,StateMachine,before this.everyTime
6.234,0.664,StateMachine,after this.everyTime
