sec,r.init,r.init was invoked (a)
31.815,0.552,StateMachine,before this.everyTime
31.816,0.662,StateMachine,after this.everyTime
31.816,0.479,StateMachine,run completed
31.817,0.434,Mainline,Ending state machine pass
31.817,0.462,Mainline,Begining state machine pass
31.818,0.510,StateMachine,before if(conditionsToCheck
31.818,0.601,StateMachine,before this.everyTime
31.819,0.485,StateMachine,after this.everyTime
31.819,0.492,StateMachine,run completed
31.820,0.466,Mainline,Ending state machine pass
31.820,0.444,Mainline,Begining state machine pass
31.821,0.509,StateMachine,before if(conditionsToCheck
31.821,0.777,StateMachine,before this.everyTime
31.822,0.815,StateMachine,after this.everyTime
31.823,0.509,StateMachine,run completed
31.823,0.405,Mainline,Ending state machine pass
31.824,0.431,Mainline,Begining state machine pass
31.824,0.418,StateMachine,before if(conditionsToCheck
31.825,0.579,StateMachine,before this.everyTime
31.825,0.529,StateMachine,after this.everyTime
31.826,0.483,StateMachine,run completed
31.826,0.462,Mainline,Ending state machine pass
31.827,0.606,Mainline,Begining state machine pass
31.827,0.439,StateMachine,before if(conditionsToCheck
31.828,0.475,StateMachine,before this.everyTime
31.828,0.424,StateMachine,after this.everyTime
31.828,0.376,StateMachine,run completed
31.829,0.341,Mainline,Ending state machine pass
31.829,0.328,Mainline,Begining state machine pass
31.829,0.355,StateMachine,before if(conditionsToCheck
31.830,0.458,StateMachine,before this.everyTime
31.830,0.341,StateMachine,after this.everyTime
31.830,0.292,StateMachine,run completed
31.831,0.335,Mainline,Ending state machine pass
31.831,0.444,Mainline,Begining state machine pass
31.832,0.628,StateMachine,before if(conditionsToCheck
31.832,0.473,StateMachine,before this.everyTime
31.833,0.461,StateMachine,after this.everyTime
31.833,0.437,StateMachine,run completed
31.834,0.362,Mainline,Ending state machine pass
31.834,0.381,Mainline,Begining state machine pass
31.834,0.369,StateMachine,before if(conditionsToCheck
31.835,0.432,StateMachine,before this.everyTime
31.835,0.426,StateMachine,after this.everyTime
31.836,0.367,StateMachine,run completed
31.836,0.356,Mainline,Ending state machine pass
31.836,0.359,Mainline,Begining state machine pass
31.837,0.401,StateMachine,before if(conditionsToCheck
31.837,0.589,StateMachine,before this.everyTime
31.838,0.416,StateMachine,after this.everyTime
31.838,0.392,StateMachine,run completed
31.838,0.355,Mainline,Ending state machine pass
31.839,0.343,Mainline,Begining state machine pass
31.839,0.391,StateMachine,before if(conditionsToCheck
31.840,0.486,StateMachine,before this.everyTime
31.840,0.420,StateMachine,after this.everyTime
31.841,0.615,StateMachine,run completed
31.841,0.388,Mainline,Ending state machine pass
31.841,0.379,Mainline,Begining state machine pass
31.842,0.495,StateMachine,before if(conditionsToCheck
31.843,0.581,StateMachine,before this.everyTime
31.843,0.696,StateMachine,after this.everyTime
31.844,0.499,StateMachine,run completed
31.844,0.383,Mainline,Ending state machine pass
31.845,0.479,Mainline,Begining state machine pass
31.846,1.589,StateMachine,before if(conditionsToCheck
31.848,1.591,StateMachine,before this.everyTime
31.849,0.821,StateMachine,after this.everyTime
31.849,0.895,StateMachine,run completed
31.850,0.690,Mainline,Ending state machine pass
31.851,0.727,Mainline,Begining state machine pass
31.852,1.260,StateMachine,before if(conditionsToCheck
31.854,1.546,StateMachine,before this.everyTime
31.855,1.022,StateMachine,after this.everyTime
31.856,1.317,StateMachine,run completed
31.858,1.534,Mainline,Ending state machine pass
31.858,0.793,Mainline,Begining state machine pass
31.859,0.951,StateMachine,before if(conditionsToCheck
31.860,0.884,StateMachine,before this.everyTime
31.861,1.085,StateMachine,after this.everyTime
31.862,0.699,StateMachine,run completed
31.863,0.600,Mainline,Ending state machine pass
31.863,0.463,Mainline,Begining state machine pass
31.864,0.631,StateMachine,before if(conditionsToCheck
31.864,0.722,StateMachine,before this.everyTime
31.865,0.579,StateMachine,after this.everyTime
31.866,0.577,StateMachine,run completed
31.866,0.635,Mainline,Ending state machine pass
31.867,0.614,Mainline,Begining state machine pass
31.867,0.577,StateMachine,before if(conditionsToCheck
31.868,0.722,StateMachine,before this.everyTime
31.869,0.479,StateMachine,after this.everyTime
31.870,1.042,StateMachine,run completed
31.870,0.729,Mainline,Ending state machine pass
31.871,0.684,Mainline,Begining state machine pass
31.872,1.004,StateMachine,before if(conditionsToCheck
31.873,0.790,StateMachine,before this.everyTime
31.873,0.651,StateMachine,after this.everyTime
31.874,0.572,StateMachine,run completed
31.875,1.023,Mainline,Ending state machine pass
31.876,0.685,Mainline,Begining state machine pass
31.876,0.721,StateMachine,before if(conditionsToCheck
31.877,0.743,StateMachine,before this.everyTime
31.878,0.765,StateMachine,after this.everyTime
31.879,0.743,StateMachine,run completed
31.879,0.520,Mainline,Ending state machine pass
31.880,1.202,Mainline,Begining state machine pass
31.881,0.736,StateMachine,before if(conditionsToCheck
31.882,1.174,StateMachine,before this.everyTime
31.883,0.749,StateMachine,after this.everyTime
31.884,0.617,StateMachine,run completed
31.884,0.668,Mainline,Ending state machine pass
31.885,0.749,Mainline,Begining state machine pass
31.886,1.051,StateMachine,before if(conditionsToCheck
31.887,0.799,StateMachine,before this.everyTime
31.888,0.610,StateMachine,after this.everyTime
31.888,0.850,StateMachine,run completed
31.889,0.801,Mainline,Ending state machine pass
31.890,0.550,Mainline,Begining state machine pass
31.890,0.663,StateMachine,before if(conditionsToCheck
31.891,0.832,StateMachine,before this.everyTime
31.892,0.879,StateMachine,after this.everyTime
31.893,0.722,StateMachine,run completed
31.894,0.631,Mainline,Ending state machine pass
31.894,0.763,Mainline,Begining state machine pass
31.895,0.683,StateMachine,before if(conditionsToCheck
31.896,1.039,StateMachine,before this.everyTime
31.897,0.720,StateMachine,after this.everyTime
31.897,0.609,StateMachine,run completed
31.898,0.676,Mainline,Ending state machine pass
31.899,0.636,Mainline,Begining state machine pass
31.899,0.678,StateMachine,before if(conditionsToCheck
31.900,0.506,StateMachine,before this.everyTime
31.901,0.701,StateMachine,after this.everyTime
31.901,0.408,StateMachine,run completed
31.901,0.402,Mainline,Ending state machine pass
31.902,0.683,Mainline,Begining state machine pass
31.902,0.405,StateMachine,before if(conditionsToCheck
31.903,0.465,StateMachine,before this.everyTime
31.903,0.425,StateMachine,after this.everyTime
31.904,0.433,StateMachine,run completed
31.904,0.362,Mainline,Ending state machine pass
31.905,0.532,Mainline,Begining state machine pass
31.905,0.357,StateMachine,before if(conditionsToCheck
31.905,0.428,StateMachine,before this.everyTime
31.906,0.353,StateMachine,after this.everyTime
31.906,0.356,StateMachine,run completed
31.906,0.342,Mainline,Ending state machine pass
31.907,0.323,Mainline,Begining state machine pass
31.907,0.400,StateMachine,before if(conditionsToCheck
31.908,0.434,StateMachine,before this.everyTime
31.908,0.394,StateMachine,after this.everyTime
31.908,0.351,StateMachine,run completed
31.909,0.346,Mainline,Ending state machine pass
31.909,0.383,Mainline,Begining state machine pass
31.910,0.394,StateMachine,before if(conditionsToCheck
31.910,0.492,StateMachine,before this.everyTime
31.910,0.407,StateMachine,after this.everyTime
31.911,0.387,StateMachine,run completed
31.911,0.348,Mainline,Ending state machine pass
31.912,0.403,Mainline,Begining state machine pass
31.912,0.455,StateMachine,before if(conditionsToCheck
31.912,0.491,StateMachine,before this.everyTime
31.913,0.461,StateMachine,after this.everyTime
31.913,0.422,StateMachine,run completed
31.914,0.376,Mainline,Ending state machine pass
31.914,0.375,Mainline,Begining state machine pass
31.915,0.377,StateMachine,before if(conditionsToCheck
31.915,0.501,StateMachine,before this.everyTime
31.915,0.363,StateMachine,after this.everyTime
31.916,0.372,StateMachine,run completed
31.917,0.877,Mainline,Ending state machine pass
31.917,0.433,Mainline,Begining state machine pass
31.917,0.372,StateMachine,before if(conditionsToCheck
31.918,0.446,StateMachine,before this.everyTime
31.918,0.395,StateMachine,after this.everyTime
31.919,0.326,StateMachine,run completed
31.919,0.384,Mainline,Ending state machine pass
31.919,0.422,Mainline,Begining state machine pass
31.920,0.470,StateMachine,before if(conditionsToCheck
31.920,0.507,StateMachine,before this.everyTime
31.921,0.404,StateMachine,after this.everyTime
31.921,0.391,StateMachine,run completed
31.922,0.373,Mainline,Ending state machine pass
31.922,0.441,Mainline,Begining state machine pass
31.922,0.411,StateMachine,before if(conditionsToCheck
31.923,0.486,StateMachine,before this.everyTime
31.923,0.437,StateMachine,after this.everyTime
31.924,0.363,StateMachine,run completed
31.924,0.345,Mainline,Ending state machine pass
31.924,0.319,Mainline,Begining state machine pass
31.925,0.338,StateMachine,before if(conditionsToCheck
31.925,0.461,StateMachine,before this.everyTime
31.926,0.382,StateMachine,after this.everyTime
31.926,0.378,StateMachine,run completed
31.926,0.388,Mainline,Ending state machine pass
31.927,0.398,Mainline,Begining state machine pass
31.927,0.393,StateMachine,before if(conditionsToCheck
31.927,0.415,StateMachine,before this.everyTime
31.928,0.431,StateMachine,after this.everyTime
31.928,0.463,StateMachine,run completed
31.929,0.407,Mainline,Ending state machine pass
31.929,0.402,Mainline,Begining state machine pass
31.930,0.367,StateMachine,before if(conditionsToCheck
31.930,0.446,StateMachine,before this.everyTime
31.930,0.402,StateMachine,after this.everyTime
31.931,0.415,StateMachine,run completed
31.931,0.367,Mainline,Ending state machine pass
31.932,0.363,Mainline,Begining state machine pass
31.932,0.413,StateMachine,before if(conditionsToCheck
31.932,0.471,StateMachine,before this.everyTime
31.933,0.414,StateMachine,after this.everyTime
31.933,0.413,StateMachine,run completed
31.934,0.387,Mainline,Ending state machine pass
31.934,0.391,Mainline,Begining state machine pass
31.934,0.350,StateMachine,before if(conditionsToCheck
31.935,0.410,StateMachine,before this.everyTime
31.935,0.387,StateMachine,after this.everyTime
31.936,0.376,StateMachine,run completed
31.936,0.392,Mainline,Ending state machine pass
31.936,0.367,Mainline,Begining state machine pass
31.937,0.347,StateMachine,before if(conditionsToCheck
31.937,0.468,StateMachine,before this.everyTime
31.938,0.396,StateMachine,after this.everyTime
31.938,0.384,StateMachine,run completed
31.938,0.402,Mainline,Ending state machine pass
31.939,0.396,Mainline,Begining state machine pass
31.939,0.404,StateMachine,before if(conditionsToCheck
31.940,0.688,StateMachine,before this.everyTime
31.940,0.471,StateMachine,after this.everyTime
31.941,0.401,StateMachine,run completed
31.941,0.378,Mainline,Ending state machine pass
31.941,0.330,Mainline,Begining state machine pass
31.942,0.445,StateMachine,before if(conditionsToCheck
31.942,0.484,StateMachine,before this.everyTime
31.943,0.423,StateMachine,after this.everyTime
31.943,0.407,StateMachine,run completed
31.943,0.320,Mainline,Ending state machine pass
31.944,0.314,Mainline,Begining state machine pass
31.944,0.361,StateMachine,before if(conditionsToCheck
31.945,0.445,StateMachine,before this.everyTime
31.945,0.414,StateMachine,after this.everyTime
31.945,0.397,StateMachine,run completed
31.946,0.410,Mainline,Ending state machine pass
31.946,0.453,Mainline,Begining state machine pass
31.947,0.420,StateMachine,before if(conditionsToCheck
31.947,0.469,StateMachine,before this.everyTime
31.948,0.345,StateMachine,after this.everyTime
31.948,0.333,StateMachine,run completed
31.948,0.394,Mainline,Ending state machine pass
31.949,0.321,Mainline,Begining state machine pass
31.949,0.333,StateMachine,before if(conditionsToCheck
31.949,0.441,StateMachine,before this.everyTime
31.950,0.449,StateMachine,after this.everyTime
31.950,0.407,StateMachine,run completed
31.951,0.361,Mainline,Ending state machine pass
31.951,0.364,Mainline,Begining state machine pass
31.951,0.408,StateMachine,before if(conditionsToCheck
31.952,0.588,StateMachine,before this.everyTime
31.952,0.476,StateMachine,after this.everyTime
31.953,0.389,StateMachine,run completed
31.953,0.382,Mainline,Ending state machine pass
31.953,0.342,Mainline,Begining state machine pass
31.954,0.412,StateMachine,before if(conditionsToCheck
31.954,0.494,StateMachine,before this.everyTime
31.955,0.390,StateMachine,after this.everyTime
31.955,0.398,StateMachine,run completed
31.956,0.395,Mainline,Ending state machine pass
31.956,0.376,Mainline,Begining state machine pass
31.956,0.430,StateMachine,before if(conditionsToCheck
31.957,0.492,StateMachine,before this.everyTime
31.957,0.393,StateMachine,after this.everyTime
31.958,0.331,StateMachine,run completed
31.958,0.323,Mainline,Ending state machine pass
31.958,0.362,Mainline,Begining state machine pass
31.959,0.392,StateMachine,before if(conditionsToCheck
31.959,0.438,StateMachine,before this.everyTime
31.959,0.335,StateMachine,after this.everyTime
31.960,0.293,StateMachine,run completed
31.960,0.304,Mainline,Ending state machine pass
31.960,0.293,Mainline,Begining state machine pass
31.961,0.343,StateMachine,before if(conditionsToCheck
31.961,0.500,StateMachine,before this.everyTime
31.962,0.525,StateMachine,after this.everyTime
31.962,0.481,StateMachine,run completed
31.963,0.370,Mainline,Ending state machine pass
31.963,0.336,Mainline,Begining state machine pass
31.963,0.353,StateMachine,before if(conditionsToCheck
31.964,0.414,StateMachine,before this.everyTime
31.964,0.405,StateMachine,after this.everyTime
31.964,0.349,StateMachine,run completed
31.965,0.338,Mainline,Ending state machine pass
31.965,0.342,Mainline,Begining state machine pass
31.965,0.360,StateMachine,before if(conditionsToCheck
31.966,0.435,StateMachine,before this.everyTime
31.966,0.412,StateMachine,after this.everyTime
31.967,0.434,StateMachine,run completed
31.967,0.371,Mainline,Ending state machine pass
31.967,0.326,Mainline,Begining state machine pass
31.968,0.334,StateMachine,before if(conditionsToCheck
31.968,0.443,StateMachine,before this.everyTime
31.969,0.401,StateMachine,after this.everyTime
31.969,0.403,StateMachine,run completed
31.969,0.374,Mainline,Ending state machine pass
31.970,0.334,Mainline,Begining state machine pass
31.970,0.399,StateMachine,before if(conditionsToCheck
